"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2017","YEAR","","STATE","NEVADA","32","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","70","33.2"
"CENSUS","2017","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","126","15.7"
"CENSUS","2017","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","29","41.0"
"CENSUS","2017","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","15","21.8"
"CENSUS","2017","YEAR","","STATE","NEW HAMPSHIRE","33","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","19","23.7"
"CENSUS","2017","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","68","64.4"
"CENSUS","2017","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","100","18.7"
"CENSUS","2017","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","82","10.9"
"CENSUS","2017","YEAR","","STATE","NEW JERSEY","34","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","53","15.3"
"CENSUS","2017","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","1,327","40.4"
"CENSUS","2017","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","252","15.4"
"CENSUS","2017","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","103","21.2"
"CENSUS","2017","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","46","56.9"
"CENSUS","2017","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","97","5.7"
"CENSUS","2017","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","207","6.7"
"CENSUS","2017","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","96","4.4"
"CENSUS","2017","YEAR","","STATE","NEW YORK","36","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","65","5.9"
"CENSUS","2017","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","104","33.9"
"CENSUS","2017","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","270","5.6"
"CENSUS","2017","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","264","6.0"
"CENSUS","2017","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","98","11.9"
"CENSUS","2017","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","554","20.9"
"CENSUS","2017","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","1,472","4.5"
"CENSUS","2017","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","1,402","3.4"
"CENSUS","2017","YEAR","","STATE","NORTH DAKOTA","38","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","180","10.1"
"CENSUS","2017","YEAR","","STATE","OHIO","39","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","70","18.5"
"CENSUS","2017","YEAR","","STATE","OHIO","39","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","243","3.6"
"CENSUS","2017","YEAR","","STATE","OHIO","39","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","208","3.0"
"CENSUS","2017","YEAR","","STATE","OHIO","39","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","84","6.3"
"CENSUS","2017","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","215","15.5"
"CENSUS","2017","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","446","1.6"
"CENSUS","2017","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","439","5.0"
"CENSUS","2017","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","153","13.4"
"CENSUS","2017","YEAR","","STATE","OREGON","41","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","195","15.8"
"CENSUS","2017","YEAR","","STATE","OREGON","41","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","470","10.0"
"CENSUS","2017","YEAR","","STATE","OREGON","41","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","398","9.3"
"CENSUS","2017","YEAR","","STATE","OREGON","41","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","47","6.9"
"CENSUS","2017","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","90","14.4"
"CENSUS","2017","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","70","4.5"
"CENSUS","2017","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","113","8.4"
"CENSUS","2017","YEAR","","STATE","PENNSYLVANIA","42","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","55","6.5"
"CENSUS","2017","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","55","74.6"
"CENSUS","2017","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","12","39.0"
"CENSUS","2017","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","9","35.3"
"CENSUS","2017","YEAR","","STATE","RHODE ISLAND","44","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","16","22.7"
"CENSUS","2017","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","281","12.1"
"CENSUS","2017","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","312","27.2"
"CENSUS","2017","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","244","12.7"
"CENSUS","2017","YEAR","","STATE","SOUTH CAROLINA","45","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","65","23.4"
"CENSUS","2017","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","332","22.0"
"CENSUS","2017","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","695","4.0"
"CENSUS","2017","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","985","6.0"
"CENSUS","2017","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","131","9.8"
"CENSUS","2017","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","85","20.3"
"CENSUS","2017","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","175","10.3"
"CENSUS","2017","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","368","5.0"
"CENSUS","2017","YEAR","","STATE","TENNESSEE","47","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","78","3.3"
"CENSUS","2017","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","445","30.2"
"CENSUS","2017","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","707","5.0"
"CENSUS","2017","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","289","6.6"
"CENSUS","2017","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","139","11.5"
"CENSUS","2017","YEAR","","STATE","UTAH","49","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","581","18.9"
"CENSUS","2017","YEAR","","STATE","UTAH","49","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","173","33.3"
"CENSUS","2017","YEAR","","STATE","UTAH","49","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","71","15.0"
"CENSUS","2017","YEAR","","STATE","UTAH","49","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","34","22.0"
"CENSUS","2017","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","178","23.2"
"CENSUS","2017","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","76","18.2"
"CENSUS","2017","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","56","9.6"
"CENSUS","2017","YEAR","","STATE","VERMONT","50","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","50","20.5"
"CENSUS","2017","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","169","11.2"
"CENSUS","2017","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","142","11.7"
"CENSUS","2017","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","196","5.9"
"CENSUS","2017","YEAR","","STATE","VIRGINIA","51","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","102","6.7"
"CENSUS","2017","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","129","13.2"
"CENSUS","2017","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","965","4.4"
"CENSUS","2017","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","489","8.2"
"CENSUS","2017","YEAR","","STATE","WASHINGTON","53","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","76","8.6"
"CENSUS","2017","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","112","47.4"
"CENSUS","2017","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","37","14.9"
"CENSUS","2017","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","57","9.2"
"CENSUS","2017","YEAR","","STATE","WEST VIRGINIA","54","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","19","18.1"
"CENSUS","2017","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","86","10.6"
"CENSUS","2017","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","188","2.4"
"CENSUS","2017","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","152","3.4"
"CENSUS","2017","YEAR","","STATE","WISCONSIN","55","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","77","3.9"
"CENSUS","2017","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","1,315","12.6"
"CENSUS","2017","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","335","11.2"
"CENSUS","2017","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","261","39.9"
"CENSUS","2017","YEAR","","STATE","WYOMING","56","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","89","11.7"
"CENSUS","2012","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","153","5.7"
"CENSUS","2012","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","216","10.2"
"CENSUS","2012","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","267","2.9"
"CENSUS","2012","YEAR","","STATE","ALABAMA","01","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","111","4.6"
"CENSUS","2012","YEAR","","STATE","ALASKA","02","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","59","18.2"
"CENSUS","2012","YEAR","","STATE","ALASKA","02","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","130","14.9"
"CENSUS","2012","YEAR","","STATE","ALASKA","02","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","38","6.0"
"CENSUS","2012","YEAR","","STATE","ALASKA","02","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","64","3.6"
"CENSUS","2012","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","564","71.9"
"CENSUS","2012","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","128","37.5"
"CENSUS","2012","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, NO-TILL - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","19","66.3"
"CENSUS","2012","YEAR","","STATE","ARIZONA","04","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, COVER CROP PLANTED, (EXCL CRP) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","49","64.7"
"CENSUS","2012","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CONSERVATION EASEMENT - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","195","10.6"
"CENSUS","2012","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","PRACTICES","PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN ACRES / OPERATION","TOTAL","NOT SPECIFIED","889","29.2"
